date, pm25, pm10, o3, no2, so2, co
2019/7/16, 47, 43, 16, 3, 5, 3
2019/7/17, 47, 54, 16, 5, 5, 4
2019/7/18, 57, 60, 14, 10, 6, 9
2019/7/19, 63, 26, 15, 5, 5, 5
2019/7/20, 35, , 10, 11, 5, 11
2019/7/21, 43, 77, 7, 12, 6, 13
2019/7/22, 41, 54, 9, 9, 6, 9
2019/7/23, 40, 49, 11, 5, 6, 6
2019/7/24, 35, 35, 14, 4, 5, 3
2019/7/25, 37, 40, 9, 7, 5, 7
2019/7/26, 40, 34, 13, 4, 5, 5
2019/7/27, 41, 44, 12, 4, 5, 6
2019/7/28, 48, 31, 11, 5, 5, 6
2019/7/29, 33, 21, 11, 7, 5, 8
2019/7/30, 31, 29, 8, 9, 5, 6
2019/7/31, 50, 42, 10, 7, 5, 4
2019/8/1, 49, 28, 9, 7, 5, 2
2019/8/2, 33, 30, 9, 11, 6, 2
2019/8/3, 67, 28, 11, 4, 6, 1
2019/8/4, 26, 39, 10, 5, 6, 2
2019/8/5, 24, 25, 9, 7, 6, 2
2019/8/6, 39, 25, 9, 7, 5, 2
2019/8/7, 30, 48, 10, 27, 6, 3
2019/8/8, 70, 87, 9, 58, 6, 
2019/8/9, 154, , , , , 
2019/8/20, 72, 37, 16, 54, 8, 8
2019/8/21, 73, 34, 13, 49, 8, 8
2019/8/22, 93, 30, 11, 48, 8, 
2019/8/23, 64, 37, 12, 51, 7, 42
2019/8/24, 82, 44, 14, 53, 7, 43
2019/8/25, 74, 50, 15, 54, 7, 43
2019/8/26, 95, 72, 13, 50, 6, 43
2019/8/27, 86, 257, 11, 51, 7, 43
2019/8/28, 85, 90, 10, 59, 6, 43
2019/8/29, 81, 50, 13, 54, 6, 43
2019/8/30, 69, 44, 10, 36, 6, 43
2019/8/31, 41, 35, 9, 25, 6, 43
2019/9/1, 47, 30, 7, 7, 6, 43
2019/9/2, 34, 24, 6, 8, 6, 43
2019/9/3, 37, 35, 7, 8, 6, 43
2019/9/4, 34, 42, 8, 7, 5, 29
2019/9/5, 33, 45, 8, 6, 5, 8
2019/9/6, 34, 43, 7, 9, 6, 6
2019/9/7, 51, 54, 9, 16, 5, 6
2019/9/8, 86, 42, 9, 4, 6, 7
2019/9/9, 37, 48, 8, 6, 6, 7
2019/9/10, 45, 52, 8, 6, 6, 8
2019/9/11, 51, 44, 9, 4, 6, 6
2019/9/12, 44, 37, 8, 4, 6, 5
2019/9/13, 41, 40, 9, 6, 6, 6
2019/9/14, 48, 31, 11, 3, 6, 5
2019/9/15, 40, 49, 10, 5, 6, 6
2019/9/16, 46, 33, 11, 7, 6, 5
2019/9/17, 41, 29, 8, 9, 6, 7
2019/9/18, 49, 33, 8, 11, 6, 11
2019/9/19, 48, 46, 6, 12, 5, 12
2019/9/20, 51, 60, 6, 14, 5, 11
2019/9/21, 66, 44, 7, 11, 5, 11
2019/9/22, 46, 40, 9, 12, 6, 8
2019/9/23, 58, 29, 9, 10, 6, 8
2019/9/24, 42, 31, 11, 16, 6, 9
2019/9/25, 39, 29, 10, 17, 6, 12
2019/9/26, 46, 36, 6, 12, 6, 10
2019/9/27, 35, 42, 7, 12, 6, 8
2019/9/28, 43, 40, 8, 13, 6, 14
2019/9/29, 50, 50, 8, 18, 6, 13
2019/9/30, 64, 30, 9, 9, 6, 8
2019/4/1, 107, 75, 49, 22, 5, 10
2019/4/2, 101, 89, 41, 30, 5, 17
2019/4/3, 123, 95, 31, 27, 5, 15
2019/4/4, 115, 52, 22, 22, 5, 14
2019/4/5, 91, 69, 21, 17, 5, 16
2019/4/6, 97, 70, 20, 30, 5, 13
2019/4/7, 100, 79, 33, 41, 5, 16
2019/4/8, 104, 77, 43, 22, 5, 15
2019/4/9, 108, 78, 41, 18, 5, 15
2019/4/10, 97, 73, 36, 23, 5, 18
