date, pm25, pm10, o3, no2, so2, co
2019/11/26, 151, 103, 29, 40, 33, 5
2019/11/27, 118, 53, 29, 29, 96, 4
2019/11/28, 92, 100, 38, 38, 165, 4
2019/11/29, 140, 122, 39, 23, 9, 5
2019/11/30, 152, 137, 52, 4, 5, 4
2019/12/1, 163, 163, 59, 35, 36, 3
2019/12/2, 178, 169, 63, 63, 38, 4
2019/12/3, 174, 263, 66, 54, 42, 9
2019/12/4, 201, 416, 52, 57, 17, 4
2019/12/5, 282, 343, 31, 47, 17, 5
2019/12/6, 202, 306, 40, 44, 19, 6
2019/12/7, 185, 241, 57, 39, 17, 5
2019/12/8, 181, 259, 59, 39, 18, 5
2019/12/9, 183, 401, 32, 43, 22, 6
2019/12/10, 238, 406, 47, 33, 22, 5
2019/12/11, 279, 449, 36, 25, 28, 4
2019/12/12, 256, 99, 45, 19, 28, 3
2019/12/13, 137, 114, 26, 21, 29, 2
2019/12/14, 133, 115, 30, 27, 31, 2
2019/12/15, 143, 133, 17, 21, 30, 3
2019/12/16, 185, 192, 20, 25, 23, 2
2019/12/17, 166, 209, 20, 23, 11, 4
2019/12/18, 181, 292, 30, 24, 8, 7
2019/12/19, 200, 359, 28, 33, 11, 4
2019/12/20, 218, 295, 18, 30, 4, 2
2019/12/21, 196, 161, 12, 34, 2, 5
2019/12/22, 171, 319, 10, 27, 19, 3
2019/12/23, 214, 207, 14, 25, 6, 4
2019/12/24, 185, 226, 6, 28, 8, 1
2019/12/25, 186, 199, 18, 27, 4, 1
2019/12/26, 184, 292, 22, 32, 9, 1
2019/12/27, 211, 322, 20, 26, 3, 2
2019/12/28, 204, 351, 28, 37, 19, 2
2019/12/29, 235, , , , , 
2019/7/1, 150, 93, 54, 8, 7, 6
2019/7/2, 142, 70, 39, 6, 7, 6
2019/7/3, 112, 43, 21, 7, 9, 6
2019/7/4, 72, 66, 27, 9, 11, 7
2019/7/5, 94, 59, 36, 8, 12, 7
2019/7/6, 94, 50, 33, 7, 14, 5
2019/7/7, 82, 67, 36, 8, 15, 6
2019/7/8, 110, 62, 22, 10, 11, 6
2019/7/9, 110, 63, 28, 8, 5, 6
2019/7/10, 106, 134, 20, 8, 7, 6
2019/7/11, 164, 70, 17, 4, 8, 4
2019/7/12, 131, 99, 20, 3, 9, 3
2019/7/13, 157, 56, 28, 3, 11, 1
2019/7/14, 110, 39, 22, 3, 12, 1
2019/7/15, 88, 38, 26, 3, 10, 2
2019/7/16, 87, 48, 28, 4, 6, 5
2019/7/17, 90, 63, 32, 4, 7, 6
2019/7/18, 109, 59, 30, 3, 7, 5
2019/7/19, 100, 54, 30, 3, 9, 5
2019/7/20, 99, 60, 27, 3, 10, 5
2019/7/21, 109, 71, 20, 3, 9, 5
2019/7/22, 125, 67, 35, 3, 7, 5
2019/7/23, 130, 69, 24, 3, 7, 6
2019/7/24, 114, 41, 15, 3, 9, 4
2019/7/25, 65, 32, 21, 4, 10, 4
2019/7/26, 62, 22, 15, 3, 12, 4
2019/7/27, 52, 26, 14, 3, 14, 4
2019/7/28, 53, 28, 15, 6, 15, 3
2019/7/29, 55, 37, 17, 9, 16, 4
2019/7/30, 65, 39, 16, 10, 18, 4
2019/7/31, 69, 58, 21, 9, 11, 5
2019/8/1, 83, 57, 17, 9, 8, 5
2019/8/2, 76, 54, 13, 8, 9, 5
2019/8/3, 65, 61, 15, 8, 11, 7
2019/8/4, 81, 86, 20, 13, 1, 9
2019/8/5, 100, 47, 15, 5, 2, 6
2019/8/6, 60, 66, 16, 5, 5, 6
2019/8/7, 76, 64, 19, 5, 10, 5
2019/8/8, 71, 52, 13, 4, 15, 5
